dom,sup,seed,client,logn,prev_gap,feat_shift,cc_port,score_w1,disagree,T_in,T_gap,T_diag,ba_local,fpr_local,fnr_local,ba_bk30,fpr_bk30,fnr_bk30,ba_bk100,fpr_bk100,fnr_bk100,ba_bk300,fpr_bk300,fnr_bk300,ba_shrink,fpr_shrink,fnr_shrink,ba_bk1000,fpr_bk1000,fnr_bk1000,ba_bk3000,fpr_bk3000,fnr_bk3000,ba_fedavg,fpr_fedavg,fnr_fedavg,ba_blend_val,fpr_blend_val,fnr_blend_val,ba_fedavg_ft,fpr_fedavg_ft,fnr_fedavg_ft,ba_cluster,fpr_cluster,fnr_cluster
mobile_B,1000,2,slideme,6.907755278982137,0.06718181818181818,0.1300539043418396,-0.4567500948905945,0.06568799250507125,0.09009009009009009,-0.8052579910468861,-0.17086703840414663,-0.9761250294510327,0.9309358712196922,0.0370919881305638,0.10103626943005184,0.9307590596700542,0.029673590504451064,0.10880829015544047,0.9351985670577021,0.03115727002967361,0.0984455958549223,0.9362940299195892,0.04451038575667654,0.08290155440414504,0.9335496071708616,0.016320474777448024,0.11658031088082899,0.9311126827693301,0.04451038575667654,0.09326424870466321,0.9240709706185329,0.053412462908011826,0.0984455958549223,0.905947786780646,0.04302670623145399,0.14507772020725385,0.93537537860734,0.03857566765578635,0.09067357512953367,0.909691579157762,0.004451038575667643,0.17616580310880825,0.9153802985808952,0.047477744807121636,0.12176165803108807
mobile_B,1000,3,1mobile,6.907755278982137,0.17881818181818182,0.1113697716043236,-0.5026274919509888,0.04148939952349386,0.06006006006006006,-0.886525828605554,-0.10604658106897569,-0.9925724096745296,0.9537240546842132,0.03818615751789978,0.054365733113673764,0.9564802837225213,0.031026252983293534,0.05601317957166396,0.9568498779159605,0.02863961813842486,0.05766062602965405,0.9601447708319408,0.02863961813842486,0.05107084019769359,0.9593210476029457,0.02863961813842486,0.05271828665568368,0.9541467288947953,0.06205250596658707,0.029654036243822124,0.9560261546869655,0.02863961813842486,0.05930807248764414,0.9503446269261165,0.03341288782816232,0.0658978583196046,0.9537771347013562,0.06443914081145585,0.028006589785831926,0.9524147475946889,0.05727923627684961,0.03789126853377267,0.950429161768233,0.03818615751789978,0.060955518945634224
mobile_B,1000,3,PlayDrone,6.907755278982137,0.06281818181818183,0.10663502150997961,-0.1447015255689621,0.08314710019207726,0.10810810810810811,-0.6183323711935345,-0.3420515225862317,-0.9603838937797662,0.8918602599446052,0.10783055198973046,0.10844892812105922,0.8943936595402325,0.1065468549422336,0.10466582597730134,0.8951714860614459,0.08985879332477531,0.11979823455233296,0.8924454509694097,0.1129653401797176,0.1021437578814628,0.88545310620691,0.1193838254172015,0.10970996216897855,0.8700487416369485,0.15019255455712455,0.10970996216897855,0.8598398697201282,0.09242618741976893,0.18789407313997475,0.8407883810038737,0.10783055198973046,0.21059268600252212,0.8816133465642083,0.1258023106546855,0.11097099621689788,0.850540755357776,0.0744544287548139,0.2244640605296343,0.8438729771249396,0.11553273427471111,0.19672131147540983
mobile_B,1000,3,angeeks,6.907755278982137,0.06581818181818183,0.12032644587568464,-0.4363628625869751,0.03844013118482959,0.0990990990990991,-0.7585798816568048,-0.19837638908933464,-0.9569562707461394,0.8879595663161327,0.10114942528735638,0.1229314420803782,0.8891089916034891,0.09885057471264369,0.1229314420803782,0.8914730577973424,0.09885057471264369,0.11820330969267134,0.8864840629330725,0.08045977011494254,0.14657210401891252,0.8876660960299991,0.08045977011494254,0.1442080378250591,0.8971549686149833,0.08275862068965523,0.1229314420803782,0.8904540637482676,0.1103448275862069,0.10874704491725773,0.8650688839977174,0.15402298850574714,0.11583924349881791,0.8914730577973424,0.09885057471264369,0.11820330969267134,0.8766935681095622,0.14022988505747125,0.1063829787234043,0.8785359093502894,0.10344827586206895,0.13947990543735223
mobile_B,1000,3,anzhi,6.907755278982137,0.44281818181818183,0.23639165047330668,-0.11358736455440521,0.08527792914485274,0.06906906906906907,-0.6853905390539053,-0.20734873487348726,-0.8927392739273926,0.8168867693812668,0.13218390804597702,0.23404255319148937,0.8205292600010134,0.13409961685823757,0.22484186313973553,0.8298753632576084,0.13984674329501912,0.20040253018976428,0.8475144256508893,0.15517241379310343,0.14979873490511786,0.8475144256508893,0.15517241379310343,0.14979873490511786,0.8502172385151109,0.2222222222222222,0.07734330074755602,0.8256958352336196,0.2701149425287356,0.0784933870040253,0.8020303869533509,0.29501915708812265,0.10092006900517536,0.8476598388557303,0.16091954022988508,0.1437607820586544,0.8165050597185594,0.3045977011494253,0.062392179413455984,0.8124197197931607,0.2624521072796935,0.11270845313398503
mobile_B,1000,3,appchina,6.907755278982137,0.4128181818181818,0.2444456495049201,-0.3360079824924469,0.0672815386912095,0.1111111111111111,-0.7261759471141622,-0.1868039664378337,-0.9129799135519959,0.819971593150793,0.17894736842105263,0.18110944527736128,0.8237355006707172,0.16842105263157892,0.18410794602698655,0.8237445187180845,0.162406015037594,0.19010494752623686,0.8294461791660561,0.15939849624060154,0.18170914542728633,0.8287461532391699,0.12631578947368416,0.21619190404797606,0.8314402948901489,0.12932330827067673,0.20779610194902554,0.8227536607636032,0.1233082706766917,0.23118440779610194,0.8270428695426723,0.162406015037594,0.1835082458770615,0.8258953230151841,0.1278195488721805,0.22038980509745132,0.8212623011802369,0.21804511278195493,0.13943028485757125,0.817380031788617,0.2075187969924812,0.15772113943028487
mobile_B,1000,3,play2013-2014,6.907755278982137,0.20818181818181816,0.06492173071195628,-0.5491085648536682,0.0989034558753794,0.0960960960960961,-0.7390016233766235,-0.1836343344155844,-0.9226359577922079,0.8883955809604074,0.04074196753892012,0.182466870540265,0.8934551104979371,0.05101026830076183,0.1620795107033639,0.894601604044247,0.047697913216296794,0.163098878695209,0.8995946163593875,0.026498840675720392,0.17431192660550454,0.9023214848264761,0.027161311692613488,0.16819571865443428,0.9084633542440521,0.029148724743292442,0.15392456676860344,0.8966379764718118,0.021199072540576402,0.1855249745158002,0.8877786928116492,0.12454455117588603,0.09989806320081551,0.9033408528183211,0.027161311692613488,0.1661569826707442,0.8930328780786585,0.031467373302418,0.182466870540265,0.9051008580046387,0.045048029148724744,0.144750254841998
mobile_B,1000,3,play2016-2016,6.907755278982137,0.30618181818181817,0.07773809491185568,-0.38532745838165283,0.07035304103571814,0.10510510510510511,-0.746616082330368,-0.13669108669108676,-0.8833071690214548,0.7968803733726357,0.09971751412429375,0.3065217391304348,0.806478752149349,0.1022598870056497,0.2847826086956522,0.8178150331613854,0.19915254237288138,0.16521739130434787,0.8227585359862442,0.18926553672316382,0.16521739130434787,0.8170474084991403,0.11807909604519773,0.24782608695652175,0.8050417587816261,0.09209039548022602,0.2978260869565217,0.8122512896094326,0.1559322033898305,0.2195652173913043,0.8028002947678703,0.1313559322033898,0.2630434782608696,0.8028002947678703,0.1313559322033898,0.2630434782608696,0.8116064848931467,0.13983050847457623,0.2369565217391304,0.8176185212478506,0.09519774011299431,0.26956521739130435
mobile_B,1000,3,play2017-2017,6.907755278982137,0.21018181818181816,0.11517794346114973,-0.17872869968414307,0.025471418034380577,0.07207207207207207,-0.7380065181966323,-0.21989679521998906,-0.9579033134166214,0.8967700269529393,0.11960025789813022,0.0868596881959911,0.9050788412964407,0.08961960025789817,0.10022271714922049,0.9009314344219335,0.11573178594455191,0.08240534521158127,0.9199076247955554,0.0722114764667956,0.08797327394209353,0.9211095219838052,0.05867182462927145,0.09910913140311806,0.9057663063847019,0.13056092843326883,0.057906458797327365,0.9184418702496701,0.08961960025789817,0.07349665924276172,0.9160829495734486,0.08542875564152164,0.08240534521158127,0.9190133816964126,0.08736299161831074,0.07461024498886415,0.9027335622251037,0.11992263056092844,0.07461024498886415,0.9182961204711666,0.0631850419084462,0.10022271714922049
mobile_B,1000,3,play2018-2018,6.907755278982137,0.04818181818181816,0.14213190740223192,-0.27506914734840393,0.09710947712383489,0.06906906906906907,-0.6884215287200363,-0.2535730438715512,-0.9419945725915875,0.9067392305485209,0.05840286054827171,0.1281186783546865,0.8983557794857411,0.10011918951132304,0.10316925151719492,0.9002821273867707,0.09694080254270954,0.10249494268374915,0.903478731677861,0.09257052046086611,0.10047201618341195,0.9101963693412107,0.0750893921334923,0.10451786918408634,0.911459392382641,0.05840286054827171,0.11867835468644639,0.9136335494497163,0.06754072308303538,0.105192178017532,0.9056129713765678,0.05323798172427496,0.1355360755225894,0.9132599603880397,0.06356773937226856,0.10991233985165205,0.9105936677122874,0.07429479539133887,0.10451786918408634,0.9042351524133532,0.0647596344854986,0.12677006068779506
